,onset,duration,amplitude
297,594.0,2.0,-0.020512820512820513
298,596.0,2.0,-0.020512820512820513
299,598.0,2.0,-0.020512820512820513
300,600.0,2.0,-0.020512820512820513
301,602.0,2.0,-0.020512820512820513
302,604.0,2.0,0.9794871794871794
303,606.0,2.0,-0.020512820512820513
304,608.0,2.0,-0.020512820512820513
305,610.0,2.0,-0.020512820512820513
306,612.0,2.0,-0.020512820512820513
307,614.0,2.0,-0.020512820512820513
308,616.0,2.0,-0.020512820512820513
309,618.0,2.0,-0.020512820512820513
310,620.0,2.0,-0.020512820512820513
311,622.0,2.0,-0.020512820512820513
312,624.0,2.0,-0.020512820512820513
313,626.0,2.0,-0.020512820512820513
314,628.0,2.0,-0.020512820512820513
315,630.0,2.0,-0.020512820512820513
316,632.0,2.0,-0.020512820512820513
317,634.0,2.0,-0.020512820512820513
318,636.0,2.0,-0.020512820512820513
319,638.0,2.0,-0.020512820512820513
320,640.0,2.0,-0.020512820512820513
321,642.0,2.0,-0.020512820512820513
322,644.0,2.0,-0.020512820512820513
323,646.0,2.0,-0.020512820512820513
324,648.0,2.0,-0.020512820512820513
325,650.0,2.0,-0.020512820512820513
326,652.0,2.0,-0.020512820512820513
327,654.0,2.0,-0.020512820512820513
328,656.0,2.0,0.9794871794871794
329,658.0,2.0,-0.020512820512820513
330,660.0,2.0,-0.020512820512820513
331,662.0,2.0,-0.020512820512820513
332,664.0,2.0,-0.020512820512820513
333,666.0,2.0,-0.020512820512820513
334,668.0,2.0,-0.020512820512820513
335,670.0,2.0,-0.020512820512820513
336,672.0,2.0,-0.020512820512820513
337,674.0,2.0,-0.020512820512820513
338,676.0,2.0,-0.020512820512820513
339,678.0,2.0,-0.020512820512820513
340,680.0,2.0,-0.020512820512820513
341,682.0,2.0,-0.020512820512820513
342,684.0,2.0,-0.020512820512820513
343,686.0,2.0,-0.020512820512820513
344,688.0,2.0,-0.020512820512820513
345,690.0,2.0,-0.020512820512820513
346,692.0,2.0,-0.020512820512820513
347,694.0,2.0,-0.020512820512820513
348,696.0,2.0,-0.020512820512820513
349,698.0,2.0,-0.020512820512820513
350,700.0,2.0,-0.020512820512820513
351,702.0,2.0,-0.020512820512820513
352,704.0,2.0,-0.020512820512820513
353,706.0,2.0,-0.020512820512820513
354,708.0,2.0,-0.020512820512820513
355,710.0,2.0,-0.020512820512820513
356,712.0,2.0,0.9794871794871794
357,714.0,2.0,-0.020512820512820513
358,716.0,2.0,-0.020512820512820513
359,718.0,2.0,-0.020512820512820513
360,720.0,2.0,-0.020512820512820513
361,722.0,2.0,-0.020512820512820513
362,724.0,2.0,-0.020512820512820513
363,726.0,2.0,-0.020512820512820513
364,728.0,2.0,-0.020512820512820513
365,730.0,2.0,-0.020512820512820513
366,732.0,2.0,-0.020512820512820513
367,734.0,2.0,-0.020512820512820513
368,736.0,2.0,-0.020512820512820513
369,738.0,2.0,-0.020512820512820513
370,740.0,2.0,-0.020512820512820513
371,742.0,2.0,-0.020512820512820513
372,744.0,2.0,-0.020512820512820513
373,746.0,2.0,-0.020512820512820513
374,748.0,2.0,-0.020512820512820513
375,750.0,2.0,-0.020512820512820513
376,752.0,2.0,-0.020512820512820513
377,754.0,2.0,-0.020512820512820513
378,756.0,2.0,-0.020512820512820513
