,onset,duration,amplitude
0,0.0,2.0,-1.1717948717948719
1,2.0,2.0,-1.1717948717948719
2,4.0,2.0,-1.1717948717948719
3,6.0,2.0,-0.17179487179487185
4,8.0,2.0,-0.17179487179487185
5,10.0,2.0,-1.1717948717948719
6,12.0,2.0,-0.17179487179487185
7,14.0,2.0,-0.17179487179487185
8,16.0,2.0,-0.17179487179487185
9,18.0,2.0,0.8282051282051281
10,20.0,2.0,0.8282051282051281
11,22.0,2.0,-0.17179487179487185
12,24.0,2.0,0.8282051282051281
13,26.0,2.0,-0.17179487179487185
14,28.0,2.0,-0.17179487179487185
15,30.0,2.0,-0.17179487179487185
16,32.0,2.0,0.8282051282051281
17,34.0,2.0,-0.17179487179487185
18,36.0,2.0,0.8282051282051281
19,38.0,2.0,1.8282051282051281
20,40.0,2.0,-0.17179487179487185
21,42.0,2.0,0.8282051282051281
22,44.0,2.0,-0.17179487179487185
23,46.0,2.0,-0.17179487179487185
24,48.0,2.0,-0.17179487179487185
25,50.0,2.0,0.8282051282051281
26,52.0,2.0,-0.17179487179487185
27,54.0,2.0,-1.1717948717948719
28,56.0,2.0,-0.17179487179487185
29,58.0,2.0,-1.1717948717948719
30,60.0,2.0,-1.1717948717948719
31,62.0,2.0,-1.1717948717948719
32,64.0,2.0,-1.1717948717948719
33,66.0,2.0,-1.1717948717948719
34,68.0,2.0,-0.17179487179487185
35,70.0,2.0,-1.1717948717948719
36,72.0,2.0,-0.17179487179487185
37,74.0,2.0,-0.17179487179487185
38,76.0,2.0,-0.17179487179487185
39,78.0,2.0,-1.1717948717948719
40,80.0,2.0,-1.1717948717948719
41,82.0,2.0,-1.1717948717948719
42,84.0,2.0,-1.1717948717948719
43,86.0,2.0,-1.1717948717948719
44,88.0,2.0,-0.17179487179487185
45,90.0,2.0,-1.1717948717948719
46,92.0,2.0,-1.1717948717948719
47,94.0,2.0,-0.17179487179487185
48,96.0,2.0,-1.1717948717948719
49,98.0,2.0,-1.1717948717948719
50,100.0,2.0,-0.17179487179487185
51,102.0,2.0,-1.1717948717948719
52,104.0,2.0,-0.17179487179487185
53,106.0,2.0,-0.17179487179487185
54,108.0,2.0,-0.17179487179487185
55,110.0,2.0,-0.17179487179487185
56,112.0,2.0,0.8282051282051281
57,114.0,2.0,-0.17179487179487185
58,116.0,2.0,-0.17179487179487185
59,118.0,2.0,-0.17179487179487185
60,120.0,2.0,-1.1717948717948719
61,122.0,2.0,-0.17179487179487185
62,124.0,2.0,-0.17179487179487185
63,126.0,2.0,0.8282051282051281
64,128.0,2.0,-1.1717948717948719
65,130.0,2.0,3.828205128205128
66,132.0,2.0,2.828205128205128
67,134.0,2.0,-0.17179487179487185
68,136.0,2.0,0.8282051282051281
69,138.0,2.0,3.828205128205128
70,140.0,2.0,-0.17179487179487185
71,142.0,2.0,0.8282051282051281
72,144.0,2.0,1.8282051282051281
73,146.0,2.0,0.8282051282051281
74,148.0,2.0,-1.1717948717948719
75,150.0,2.0,-0.17179487179487185
76,152.0,2.0,-1.1717948717948719
77,154.0,2.0,-0.17179487179487185
78,156.0,2.0,-0.17179487179487185
79,158.0,2.0,0.8282051282051281
80,160.0,2.0,1.8282051282051281
81,162.0,2.0,0.8282051282051281
82,164.0,2.0,0.8282051282051281
83,166.0,2.0,-0.17179487179487185
84,168.0,2.0,-0.17179487179487185
85,170.0,2.0,0.8282051282051281
86,172.0,2.0,-0.17179487179487185
87,174.0,2.0,1.8282051282051281
88,176.0,2.0,-0.17179487179487185
89,178.0,2.0,0.8282051282051281
90,180.0,2.0,0.8282051282051281
91,182.0,2.0,0.8282051282051281
92,184.0,2.0,0.8282051282051281
93,186.0,2.0,-0.17179487179487185
94,188.0,2.0,-0.17179487179487185
95,190.0,2.0,-0.17179487179487185
96,192.0,2.0,-0.17179487179487185
97,194.0,2.0,-1.1717948717948719
98,196.0,2.0,0.8282051282051281
99,198.0,2.0,-0.17179487179487185
100,200.0,2.0,0.8282051282051281
101,202.0,2.0,0.8282051282051281
102,204.0,2.0,-0.17179487179487185
103,206.0,2.0,-1.1717948717948719
104,208.0,2.0,0.8282051282051281
105,210.0,2.0,-1.1717948717948719
106,212.0,2.0,-0.17179487179487185
107,214.0,2.0,-1.1717948717948719
108,216.0,2.0,-1.1717948717948719
109,218.0,2.0,-1.1717948717948719
110,220.0,2.0,-0.17179487179487185
111,222.0,2.0,-1.1717948717948719
112,224.0,2.0,-1.1717948717948719
113,226.0,2.0,-1.1717948717948719
114,228.0,2.0,-0.17179487179487185
115,230.0,2.0,-1.1717948717948719
116,232.0,2.0,-0.17179487179487185
117,234.0,2.0,-1.1717948717948719
118,236.0,2.0,-0.17179487179487185
119,238.0,2.0,-0.17179487179487185
120,240.0,2.0,1.8282051282051281
121,242.0,2.0,-0.17179487179487185
122,244.0,2.0,0.8282051282051281
123,246.0,2.0,-0.17179487179487185
124,248.0,2.0,-0.17179487179487185
125,250.0,2.0,0.8282051282051281
126,252.0,2.0,-0.17179487179487185
127,254.0,2.0,0.8282051282051281
128,256.0,2.0,-0.17179487179487185
129,258.0,2.0,-0.17179487179487185
130,260.0,2.0,-0.17179487179487185
131,262.0,2.0,-0.17179487179487185
132,264.0,2.0,-0.17179487179487185
133,266.0,2.0,0.8282051282051281
134,268.0,2.0,0.8282051282051281
135,270.0,2.0,-0.17179487179487185
136,272.0,2.0,-1.1717948717948719
137,274.0,2.0,-1.1717948717948719
138,276.0,2.0,-1.1717948717948719
139,278.0,2.0,-1.1717948717948719
140,280.0,2.0,0.8282051282051281
141,282.0,2.0,0.8282051282051281
142,284.0,2.0,1.8282051282051281
143,286.0,2.0,0.8282051282051281
144,288.0,2.0,-0.17179487179487185
145,290.0,2.0,-1.1717948717948719
146,292.0,2.0,-0.17179487179487185
147,294.0,2.0,-0.17179487179487185
148,296.0,2.0,0.8282051282051281
149,298.0,2.0,-0.17179487179487185
150,300.0,2.0,-0.17179487179487185
151,302.0,2.0,0.8282051282051281
152,304.0,2.0,0.8282051282051281
153,306.0,2.0,-1.1717948717948719
154,308.0,2.0,0.8282051282051281
155,310.0,2.0,-0.17179487179487185
156,312.0,2.0,-0.17179487179487185
157,314.0,2.0,0.8282051282051281
158,316.0,2.0,1.8282051282051281
159,318.0,2.0,1.8282051282051281
160,320.0,2.0,1.8282051282051281
161,322.0,2.0,-0.17179487179487185
162,324.0,2.0,-0.17179487179487185
163,326.0,2.0,-0.17179487179487185
164,328.0,2.0,-0.17179487179487185
165,330.0,2.0,-0.17179487179487185
166,332.0,2.0,-0.17179487179487185
167,334.0,2.0,-0.17179487179487185
168,336.0,2.0,-0.17179487179487185
169,338.0,2.0,-1.1717948717948719
170,340.0,2.0,-1.1717948717948719
171,342.0,2.0,0.8282051282051281
172,344.0,2.0,-0.17179487179487185
173,346.0,2.0,-0.17179487179487185
174,348.0,2.0,-0.17179487179487185
175,350.0,2.0,-1.1717948717948719
176,352.0,2.0,-0.17179487179487185
177,354.0,2.0,-1.1717948717948719
178,356.0,2.0,-1.1717948717948719
179,358.0,2.0,-0.17179487179487185
180,360.0,2.0,-0.17179487179487185
181,362.0,2.0,-1.1717948717948719
182,364.0,2.0,-1.1717948717948719
183,366.0,2.0,-0.17179487179487185
184,368.0,2.0,-1.1717948717948719
185,370.0,2.0,-0.17179487179487185
186,372.0,2.0,-1.1717948717948719
187,374.0,2.0,-1.1717948717948719
188,376.0,2.0,-1.1717948717948719
189,378.0,2.0,-1.1717948717948719
190,380.0,2.0,-1.1717948717948719
191,382.0,2.0,-0.17179487179487185
192,384.0,2.0,-0.17179487179487185
193,386.0,2.0,-1.1717948717948719
194,388.0,2.0,-1.1717948717948719
195,390.0,2.0,-0.17179487179487185
196,392.0,2.0,-0.17179487179487185
197,394.0,2.0,-1.1717948717948719
198,396.0,2.0,-1.1717948717948719
199,398.0,2.0,-1.1717948717948719
200,400.0,2.0,-1.1717948717948719
201,402.0,2.0,-1.1717948717948719
202,404.0,2.0,-1.1717948717948719
203,406.0,2.0,-0.17179487179487185
204,408.0,2.0,-1.1717948717948719
205,410.0,2.0,-0.17179487179487185
206,412.0,2.0,-1.1717948717948719
207,414.0,2.0,-1.1717948717948719
208,416.0,2.0,-0.17179487179487185
209,418.0,2.0,0.8282051282051281
210,420.0,2.0,-0.17179487179487185
211,422.0,2.0,-1.1717948717948719
212,424.0,2.0,-0.17179487179487185
213,426.0,2.0,-1.1717948717948719
214,428.0,2.0,-1.1717948717948719
215,430.0,2.0,-1.1717948717948719
216,432.0,2.0,-0.17179487179487185
217,434.0,2.0,-1.1717948717948719
218,436.0,2.0,-0.17179487179487185
219,438.0,2.0,-0.17179487179487185
220,440.0,2.0,-1.1717948717948719
221,442.0,2.0,-0.17179487179487185
222,444.0,2.0,0.8282051282051281
223,446.0,2.0,-1.1717948717948719
224,448.0,2.0,-0.17179487179487185
225,450.0,2.0,-0.17179487179487185
226,452.0,2.0,-0.17179487179487185
227,454.0,2.0,-0.17179487179487185
228,456.0,2.0,-1.1717948717948719
229,458.0,2.0,-0.17179487179487185
230,460.0,2.0,-0.17179487179487185
231,462.0,2.0,-0.17179487179487185
232,464.0,2.0,-0.17179487179487185
233,466.0,2.0,-1.1717948717948719
234,468.0,2.0,-0.17179487179487185
235,470.0,2.0,-0.17179487179487185
236,472.0,2.0,-0.17179487179487185
237,474.0,2.0,-0.17179487179487185
238,476.0,2.0,-0.17179487179487185
239,478.0,2.0,-0.17179487179487185
240,480.0,2.0,-0.17179487179487185
241,482.0,2.0,-0.17179487179487185
242,484.0,2.0,-1.1717948717948719
243,486.0,2.0,-0.17179487179487185
244,488.0,2.0,-0.17179487179487185
245,490.0,2.0,-0.17179487179487185
246,492.0,2.0,-0.17179487179487185
247,494.0,2.0,-1.1717948717948719
248,496.0,2.0,0.8282051282051281
249,498.0,2.0,-1.1717948717948719
250,500.0,2.0,1.8282051282051281
251,502.0,2.0,-0.17179487179487185
252,504.0,2.0,-1.1717948717948719
253,506.0,2.0,-1.1717948717948719
254,508.0,2.0,-0.17179487179487185
255,510.0,2.0,-0.17179487179487185
256,512.0,2.0,-1.1717948717948719
257,514.0,2.0,-0.17179487179487185
258,516.0,2.0,-0.17179487179487185
259,518.0,2.0,-0.17179487179487185
260,520.0,2.0,-1.1717948717948719
261,522.0,2.0,0.8282051282051281
262,524.0,2.0,-1.1717948717948719
263,526.0,2.0,-0.17179487179487185
264,528.0,2.0,-1.1717948717948719
265,530.0,2.0,-0.17179487179487185
266,532.0,2.0,-1.1717948717948719
267,534.0,2.0,0.8282051282051281
268,536.0,2.0,-0.17179487179487185
269,538.0,2.0,-1.1717948717948719
270,540.0,2.0,-0.17179487179487185
271,542.0,2.0,-1.1717948717948719
272,544.0,2.0,-0.17179487179487185
273,546.0,2.0,-0.17179487179487185
274,548.0,2.0,-0.17179487179487185
275,550.0,2.0,-0.17179487179487185
276,552.0,2.0,-1.1717948717948719
277,554.0,2.0,-1.1717948717948719
278,556.0,2.0,0.8282051282051281
279,558.0,2.0,-0.17179487179487185
280,560.0,2.0,-0.17179487179487185
281,562.0,2.0,-0.17179487179487185
282,564.0,2.0,-0.17179487179487185
283,566.0,2.0,-0.17179487179487185
284,568.0,2.0,-0.17179487179487185
285,570.0,2.0,-0.17179487179487185
286,572.0,2.0,0.8282051282051281
287,574.0,2.0,0.8282051282051281
288,576.0,2.0,-0.17179487179487185
289,578.0,2.0,-0.17179487179487185
290,580.0,2.0,0.8282051282051281
291,582.0,2.0,0.8282051282051281
292,584.0,2.0,0.8282051282051281
293,586.0,2.0,0.8282051282051281
294,588.0,2.0,0.8282051282051281
295,590.0,2.0,-0.17179487179487185
296,592.0,2.0,-0.17179487179487185
297,594.0,2.0,0.8282051282051281
298,596.0,2.0,-1.1717948717948719
299,598.0,2.0,0.8282051282051281
300,600.0,2.0,-0.17179487179487185
301,602.0,2.0,-1.1717948717948719
302,604.0,2.0,-0.17179487179487185
303,606.0,2.0,-1.1717948717948719
304,608.0,2.0,-0.17179487179487185
305,610.0,2.0,0.8282051282051281
306,612.0,2.0,-0.17179487179487185
307,614.0,2.0,1.8282051282051281
308,616.0,2.0,-0.17179487179487185
309,618.0,2.0,1.8282051282051281
310,620.0,2.0,0.8282051282051281
311,622.0,2.0,-0.17179487179487185
312,624.0,2.0,1.8282051282051281
313,626.0,2.0,-0.17179487179487185
314,628.0,2.0,0.8282051282051281
315,630.0,2.0,0.8282051282051281
316,632.0,2.0,-0.17179487179487185
317,634.0,2.0,-0.17179487179487185
318,636.0,2.0,1.8282051282051281
319,638.0,2.0,0.8282051282051281
320,640.0,2.0,1.8282051282051281
321,642.0,2.0,0.8282051282051281
322,644.0,2.0,-0.17179487179487185
323,646.0,2.0,1.8282051282051281
324,648.0,2.0,1.8282051282051281
325,650.0,2.0,-0.17179487179487185
326,652.0,2.0,0.8282051282051281
327,654.0,2.0,0.8282051282051281
328,656.0,2.0,-0.17179487179487185
329,658.0,2.0,0.8282051282051281
330,660.0,2.0,-0.17179487179487185
331,662.0,2.0,-0.17179487179487185
332,664.0,2.0,-1.1717948717948719
333,666.0,2.0,0.8282051282051281
334,668.0,2.0,-0.17179487179487185
335,670.0,2.0,-0.17179487179487185
336,672.0,2.0,-0.17179487179487185
337,674.0,2.0,0.8282051282051281
338,676.0,2.0,-1.1717948717948719
339,678.0,2.0,0.8282051282051281
340,680.0,2.0,0.8282051282051281
341,682.0,2.0,1.8282051282051281
342,684.0,2.0,-0.17179487179487185
343,686.0,2.0,-0.17179487179487185
344,688.0,2.0,1.8282051282051281
345,690.0,2.0,-0.17179487179487185
