camera_cuts_base_amp
0.0
-0.024195715103390573
-0.30352200282225295
-0.5832653990436729
-0.5806423018251758
-0.6715036169555054
-0.7458259934594171
-0.5864418041954351
-0.37596464541926095
-0.024849500762151686
0.41378191877972603
0.51482215508814
0.4787778560960486
0.5847350259850304
0.48324020320527605
0.15739520545319308
0.08160921070788782
0.12088234748606827
0.2207074820807965
0.6619506715926127
0.8368283493993613
0.6585265562044298
0.3988428524377129
0.044743973889743494
-0.20601604593576284
-0.11836892096605103
0.0016032341644422765
-0.30301091733553265
-0.6268418280782342
-0.8376082187500211
-1.1125637992550217
-1.3161472375641805
-1.3977908377401382
-1.3827365586798395
-1.1379564904768082
-0.9126074480948818
-0.7495388372080198
-0.48459001233256493
-0.2927590657849125
-0.4326594770809812
-0.8205975683203324
-1.1409499421724922
-1.3088055311843683
-1.3493506502688322
-1.1336328454820686
-0.9376159992444826
-0.9923738651987793
-0.9162208313685856
-0.836578691227634
-0.9642101593202832
-0.9063497787649805
-0.6027613922408084
-0.34005659592578136
-0.20660145471943958
-0.16342299171589333
-0.14804796884281793
0.045330008127666244
0.19068886321571143
0.0672181066516215
-0.12874833311671371
-0.45974597052552213
-0.6873718440661201
-0.5855706685626375
-0.2051106568977653
0.15872162967372844
1.0430889979504276
2.2430312673651707
2.2641712700223082
1.5368273515585182
1.6313563449201385
1.6997466527181118
1.1556295364253395
0.9751564492710663
0.9797994088251798
0.40958309380320224
-0.32903370408097987
-0.8191598686066448
-0.9878909955218904
-0.7893333169549286
-0.2872489101082772
0.5137466231887873
1.0894388002307798
1.1525656736707854
0.7979454419872949
0.2799700105210189
0.09417762190561144
0.1017501082732743
0.3683592270578074
0.5755223113106763
0.5354510948637017
0.6017394264780767
0.7033459799637346
0.7397051532229827
0.5393896648785504
0.4046056874582622
0.9327150089286596
1.3916100629996033
0.8510569638670862
0.26507374515202997
0.7053982746386083
1.2689664901429516
1.211408251577962
0.7253156856986446
-0.04629212195016576
-0.41628255831914573
-0.5429209711739988
-0.7182282372344857
-0.8836525784154581
-1.1339221367981998
-1.3011664046731835
-1.1598746149433385
-0.9933356007647819
-1.0701900255676098
-1.1805204114536036
-1.0402405523980018
-0.8803339437659203
-0.7715192911911926
-0.7364990708986768
-0.6975580995392436
-0.455823267197599
0.16577544378514736
0.6234137459776226
0.6630726359444385
0.5023478724583893
0.18671478327044025
0.11531044407616942
0.14659632395868916
0.19986176353933433
0.2021253975949745
0.010744530432078741
-0.18244559713079714
-0.28919198248286837
-0.2715066577161168
0.3953774810136127
1.1414510532698965
1.0426958178231411
0.681278305084462
0.3984829100615285
0.2356742833077786
-0.058476997998419315
-0.21823130856889048
0.12392257118630541
0.7234010245084566
1.1051163302599276
0.8460830162997124
0.08116812494919577
-0.517083836381124
-0.6165349070568229
-0.3143839391080532
-0.035335837398432865
-0.03197714550936882
0.09864646339701116
0.3914523999954906
0.22109018546440828
-0.017941061152297343
-0.015315002760691348
-0.08740668121462743
0.04882812353865734
0.6270931769805383
1.3200760005440482
1.7305124549963484
1.4453254435070184
0.6589621564845678
0.00514606716156908
-0.3424816047627972
-0.46944962147594227
-0.4746462529068608
-0.42680524894475824
-0.38854326627035873
-0.5784544952190076
-0.9186140588478018
-0.7549545245287674
-0.3092883482358977
-0.13814672428464564
-0.16042781527830896
-0.4128337015520638
-0.6383974041267648
-0.8000883033754904
-1.0433848629672733
-1.0141234233311827
-0.7168758989590076
-0.66358184228404
-0.8929459457353235
-0.9189081752867456
-0.8616512916245218
-0.7994306468957116
-0.7970569380061161
-0.9902651277530723
-1.1840431083159952
-1.290547010015688
-1.3105721636274765
-1.076930838485657
-0.6742412532790437
-0.5870686978711311
-0.8189469949363712
-0.8432435757598991
-0.608085354041795
-0.6067832314260744
-0.8891342671693439
-1.1490333626756954
-1.288762481280412
-1.3421025379412965
-1.3287198295690767
-1.0952532879419923
-0.8820160250506299
-0.7489342731625478
-0.7281187680546102
-0.8730087421835777
-0.37748569239166413
0.7030164876084823
1.3127354001958822
1.1041312935389735
0.7045450787658983
0.1581116609236024
-0.6215304824795905
-1.1836992753319735
-1.2342035817544623
-1.1048946975082226
-0.9361056869993927
-0.6444980654305158
-0.5995374639524575
-0.6165837730371395
-0.27142881301524674
-0.1540877765067464
-0.34103614411506455
-0.37163220600086233
-0.3137158884727753
-0.29011580299232587
-0.48837517499965627
-0.6538451904691012
-0.5517215775509559
-0.3922671149287684
-0.3097460023996599
-0.4783410872752316
-0.6343112306044292
-0.5340542604985936
-0.3802353972297824
-0.2836182678569774
-0.23901945370004346
-0.22506759590248418
-0.22817108338426806
-0.25742236023190324
-0.4846188825445026
-0.6640461771261619
-0.5659327127983604
-0.40472810751316823
-0.3181934991772464
-0.4640991360605167
-0.4200152987693647
-0.32506675346047725
-0.011287535318132003
0.34900389857551645
0.00954035436236754
-0.6376626431484258
-0.8895666826082532
-0.7380431799129566
-0.72356285067038
-0.7415674010690838
-0.557181777257366
-0.38063744879944517
-0.46992488489075007
-0.40350913762479257
-0.3411948696834818
-0.48190253680941686
-0.6681567524598796
-0.762786120784701
-0.7939564222357511
-0.5574915468092606
-0.18797525420412525
-0.29433548292741696
-0.5306204436410835
-0.7073965142118607
-0.763834605530614
-0.5868815720246219
-0.3884754078534822
-0.28864501170559265
-0.4731457440683284
-0.8316636419334318
-0.693041546798413
-0.27067574746714856
-0.1167713075440748
-0.13081252525728068
-0.17212688273008325
-0.20951742798214548
-0.23909991077556797
-0.23858340680861181
-0.011100522845703757
0.37558927522723695
0.44545692004626236
0.1996268473877107
0.16619017716320028
0.4153373553657583
0.6500657617986956
0.7744163926326824
0.8001379317419728
0.5658713491533208
0.1588830415974749
0.028385101302667685
-0.15829396659580872
-0.26330166644163633
-0.16131546410070025
-0.39161043568358483
-0.6581750943414206
-0.8202217267112895
-0.826777247527902
-0.4023049812491856
0.02917196006429381
0.4937129382630041
0.7711271431225748
0.9269328477051444
1.1005689221844142
0.8588680747163457
0.7458094776827446
0.6943264498862936
0.5202456171436585
0.5156189027916134
0.37758692611577716
0.08088492395049009
0.26527700363666407
0.7363255385970766
1.1219383480579692
1.2840577764789747
1.1775885268704294
1.4271958586704467
1.849650489885829
1.7441975752668193
1.2871307001473578
0.9088868167634998
0.7071430990826252
0.6099777509084756
0.36541914539366827
-0.037709280889605006
-0.5092372712547836
-0.579851926105021
-0.32375240422569884
-0.23624764193706121
-0.2338288471697499
-0.053785701734279295
-0.08682685547789312
-0.12826333860230646
0.23790827037937645
0.800793748763428
0.9370151715597235
0.5374225667328576
0.5067617191565436
0.5948732124933839
0.5050888027196745
0.5374577448065493
0.4111446185685979
0.11214161013268883
0.28836886863095834
0.7506070234957577
1.1296283232418955
1.268527189298827
0.8665830384472872
0.018845089640574395
-0.83248380112161
-1.3134634390326572
-1.0648129345086499
-0.5042938739838596
-0.23924848370601598
-0.19863302369474972
-0.4183547982165553
-0.6131660159608756
-0.48043305496958866
0.33250400257490625
1.2182852679930023
1.820136114413216
2.2708720661454813
2.747716248790868
3.175149247318094
3.2048756418523743
2.817978104766868
2.0365800811015973
1.2217006888913573
0.7092706393325324
0.5352545537050842
0.955148944802137
1.5643449902948783
1.601625760729507
1.2340006551857037
0.8803575998350339
0.47728493180521664
0.22917163315035613
0.37837623584326296
1.2711847689825542
2.592738918430907
3.113567096397863
2.7195664498790793
