task_event
0.0
0.0
1.6150394565890513
20.042330224588298
51.00208373981574
73.88880338556606
84.43035757559704
86.98035884430234
85.63202226213266
82.92279327489737
80.28982124883039
78.34698188084951
77.15244173824226
76.51458849162762
76.2111097616951
76.0800739297666
76.02800262614383
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
76.00909366191226
