camera_cuts_shift_2s_amp
0.0
-0.024146536820660106
-0.3219965573352907
-0.8175362572330336
-0.9667762445908905
-0.7569968903212367
-0.7127956918210505
-0.7210800183548407
-0.5385147223603938
-0.3291490151846851
0.010428574595856424
0.4364821236412513
0.5281458213810795
0.48646437489065436
0.5895136486971815
0.48668752599561343
0.16028588259275217
0.08417990479529157
0.123453041573472
0.22327817616820023
0.6645213656800162
0.8393990434867651
0.6610972502918333
0.4014135465251166
0.04731466797714723
-0.2034453518483591
-0.1157982268786473
0.0041739282518460045
-0.3004402232481289
-0.6242711339908302
-0.8350375246626175
-1.109993105167618
-1.3135765434767768
-1.3952201436527345
-1.3801658645924357
-1.1353857963894045
-0.9100367540074782
-0.746968143120616
-0.48201931824516125
-0.29018837169750883
-0.4300887829935775
-0.8180268742329285
-1.1383792480850885
-1.3062348370969645
-1.3467799561814284
-1.1310621513946648
-0.9350453051570788
-0.9898031711113757
-0.9136501372811817
-0.8340079971402302
-0.9616394652328795
-0.9037790846775767
-0.6001906981534046
-0.3374859018383776
-0.20403076063203585
-0.16085229762848963
-0.1454772747554142
0.04790070221506998
0.19325955730311517
0.06978880073902526
-0.12617763902930998
-0.45717527643811845
-0.6848011499787163
-0.5829999744752338
-0.20253996281036157
0.16129232376113217
1.0456596920378312
2.245601961452574
2.2667419641097113
1.5393980456459218
1.633927039007542
1.7023173468055153
1.1582002305127428
0.9777271433584698
0.9823701029125833
0.41215378789060575
-0.3264630099935764
-0.8165891745192413
-0.9853203014344869
-0.7867626228675251
-0.28467821602087373
0.5163173172761908
1.0920094943181833
1.155136367758189
0.8005161360746984
0.28254070460842234
0.09674831599301498
0.10432080236067781
0.37092992114521084
0.57809300539808
0.5380217889511052
0.6043101205654801
0.705916674051138
0.7422758473103861
0.5419603589659541
0.4071763815456657
0.9352857030160631
1.394180757087007
0.8536276579544899
0.2676444392394337
0.707968968726012
1.2715371842303553
1.2139789456653658
0.7278863797860484
-0.04372142786276201
-0.413711864231742
-0.5403502770865951
-0.715657543147082
-0.8810818843280543
-1.1313514427107962
-1.2985957105857795
-1.1573039208559348
-0.9907649066773783
-1.0676193314802058
-1.1779497173661997
-1.0376698583105979
-0.8777632496785165
-0.7689485971037888
-0.7339283768112732
-0.6949874054518399
-0.45325257311019534
0.1683461378725511
0.6259844400650264
0.6656433300318423
0.504918566545793
0.18928547735784398
0.11788113816357314
0.1491670180460929
0.20243245762673806
0.20469609168237823
0.013315224519482484
-0.17987490304339343
-0.28662128839546464
-0.2689359636287131
0.3979481751010164
1.1440217473573002
1.0452665119105449
0.6838489991718655
0.40105360414893215
0.2382449773951823
-0.05590630391101557
-0.21566061448148677
0.12649326527370916
0.7259717185958603
1.1076870243473311
0.848653710387116
0.08373881903659952
-0.5145131422937204
-0.613964212969419
-0.3118132450206494
-0.032765143311029137
-0.02940645142196509
0.1012171574844149
0.3940230940828943
0.22366087955181202
-0.015370367064893607
-0.012744308673287623
-0.0848359871272237
0.05139881762606108
0.6296638710679421
1.3226466946314517
1.7330831490837522
1.4478961375944222
0.6615328505719715
0.007716761248972814
-0.3399109106753935
-0.46687892738853853
-0.47207555881945706
-0.42423455485735456
-0.385972572182955
-0.5758838011316039
-0.9160433647603979
-0.7523838304413637
-0.306717654148494
-0.1355760301972419
-0.1578571211909052
-0.41026300746466005
-0.6358267100393611
-0.7975176092880867
-1.0408141688798696
-1.0115527292437787
-0.7143052048716039
-0.6610111481966363
-0.8903752516479198
-0.9163374811993418
-0.8590805975371181
-0.7968599528083079
-0.7944862439187124
-0.9876944336656686
-1.1814724142285913
-1.2879763159282844
-1.3080014695400726
-1.0743601443982533
-0.6716705591916401
-0.5844980037837275
-0.8163763008489675
-0.8406728816724952
-0.6055146599543911
-0.6042125373386706
-0.8865635730819401
-1.1464626685882917
-1.2861917871930084
-1.339531843853893
-1.326149135481673
-1.0926825938545885
-0.8794453309632262
-0.7463635790751441
-0.7255480739672063
-0.870438048096174
-0.3749149983042604
0.7055871816958861
1.315306094283286
1.1067019876263773
0.707115772853302
0.16068235501100614
-0.6189597883921868
-1.18112858124457
-1.2316328876670588
-1.102324003420819
-0.9335349929119889
-0.641927371343112
-0.5969667698650538
-0.6140130789497357
-0.26885811892784306
-0.1515170824193427
-0.3384654500276608
-0.36906151191345865
-0.3111451943853716
-0.28754510890492213
-0.4858044809122526
-0.6512744963816973
-0.5491508834635521
-0.38969642084136474
-0.30717530831225615
-0.4757703931878279
-0.6317405365170254
-0.5314835664111899
-0.37766470314237865
-0.2810475737695737
-0.23644875961263973
-0.22249690181508047
-0.22560038929686432
-0.25485166614449956
-0.4820481884570988
-0.6614754830387581
-0.5633620187109567
-0.4021574134257645
-0.31562280508984264
-0.461528441973113
-0.417444604681961
-0.3224960593730736
-0.008716841230728266
0.3515745926629201
0.012111048449771275
-0.6350919490610221
-0.8869959885208495
-0.7354724858255528
-0.7209921565829762
-0.7389967069816801
-0.5546110831699621
-0.37806675471204143
-0.46735419080334634
-0.4009384435373889
-0.33862417559607805
-0.4793318427220132
-0.665586058372476
-0.7602154266972971
-0.7913857281483474
-0.5549208527218569
-0.18540456011672152
-0.2917647888400132
-0.5280497495536798
-0.704825820124457
-0.7612639114432102
-0.5843108779372183
-0.3859047137660785
-0.28607431761818897
-0.4705750499809247
-0.829092947846028
-0.6904708527110093
-0.26810505337974483
-0.11420061345667107
-0.12824183116987692
-0.16955618864267952
-0.20694673389474175
-0.23652921668816423
-0.23601271272120805
-0.00852982875830002
0.3781599693146407
0.4480276141336661
0.20219754147511443
0.16876087125060402
0.41790804945316196
0.6526364558860992
0.7769870867200861
0.8027086258293764
0.5684420432407247
0.16145373568487864
0.030955795390071428
-0.155723272508405
-0.26073097235423254
-0.15874477001329654
-0.38903974159618115
-0.6556044002540169
-0.8176510326238857
-0.8242065534404983
-0.39973428716178183
0.03174265415169754
0.4962836323504078
0.7736978372099786
0.9295035417925481
1.1031396162718177
0.8614387688037495
0.7483801717701484
0.6968971439736973
0.5228163112310622
0.5181895968790171
0.3801576202031809
0.08345561803789382
0.2678476977240678
0.7388962326844802
1.1245090421453732
1.2866284705663786
1.1801592209578329
1.4297665527578503
1.8522211839732328
1.7467682693542232
1.2897013942347617
0.9114575108509035
0.7097137931700288
0.6125484449958793
0.367989839481072
